Suma de Price per kilogram,Etiquetas de columna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Etiquetas de fila,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Coahuila,Colima,D.F.,Durango,Edo. México,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
13/07/2012,$21.90,$49.92,$23.65,$23.82,$41.80,$47.75,$68.30,$24.23,$40.25,$43.43,$20.80,$60.80,$46.33,$21.07,$44.06,$21.76,$25.24,$24.57,$49.37,$21.26,$38.78,$24.23,$47.67,$21.57,$23.43,$100.03,$25.10,$119.20,$18.90,$93.74,$24.73,$22.15
16/07/2012,$21.90,$49.92,$23.65,$23.82,$41.80,$47.75,$68.30,$24.23,$40.25,$43.43,$20.80,$60.80,$46.33,$21.07,$44.06,$21.76,$25.24,$24.57,$49.37,$21.26,$39.45,$24.23,$47.67,$21.57,$23.43,$100.03,$25.10,$119.20,$18.90,$93.87,$24.73,$21.15
18/07/2012,$21.90,$49.92,$23.65,$23.82,$41.80,$47.75,$68.30,$24.23,$40.25,$43.43,$20.80,$60.80,$46.33,$21.07,$44.06,$21.76,$25.24,$24.57,$49.37,$21.26,$38.78,$24.23,$47.67,$21.57,$23.43,$100.03,$25.10,$119.20,$18.90,$92.74,$24.73,$22.15
20/07/2012,$21.90,$49.92,$23.65,$23.82,$41.80,$47.75,$68.30,$24.23,$40.25,$43.43,$20.80,$60.80,$46.33,$21.07,$44.06,$21.76,$25.24,$24.57,$49.37,$21.26,$38.78,$24.23,$47.67,$21.57,$23.43,$100.03,$25.10,$119.20,$18.90,$92.74,$24.73,$22.15
23/07/2012,$21.90,$49.92,$23.65,$23.82,$41.80,$47.75,$68.30,$24.23,$40.25,$43.43,$20.80,$60.80,$46.33,$21.07,$44.28,$21.76,$25.24,$24.57,$49.37,$21.26,$38.78,$24.23,$47.67,$21.57,$23.43,$100.03,$25.10,$119.20,$18.90,$93.74,$24.73,$22.15
25/07/2012,$21.90,$49.88,$23.65,$23.82,$41.80,$47.75,$68.30,$24.23,$40.25,$43.43,$20.80,$60.80,$46.33,$21.07,$44.38,$21.76,$25.24,$24.57,$49.37,$21.26,$38.78,$24.23,$47.67,$21.57,$23.43,$100.03,$25.10,$119.20,$18.90,$93.74,$24.73,$22.15
27/07/2012,$21.90,$50.02,$23.65,$23.82,$41.80,$47.75,$68.30,$24.23,$40.25,$43.43,$20.80,$60.80,$46.33,$21.07,$44.59,$21.76,$25.24,$24.57,$49.37,$21.26,$38.78,$24.23,$47.67,$21.57,$23.43,$100.03,$25.10,$119.24,$18.90,$93.74,$24.73,$22.15
30/07/2012,$21.90,$50.02,$23.65,$24.52,$41.80,$47.75,$68.30,$24.23,$40.25,$43.43,$20.80,$61.33,$46.33,$21.07,$44.59,$21.76,$25.24,$24.57,$49.37,$21.26,$38.78,$24.23,$47.67,$21.57,$23.43,$100.03,$25.10,$119.54,$18.90,$93.74,$24.73,$22.15
01/08/2012,$21.90,$50.02,$23.98,$24.52,$41.80,$47.75,$68.30,$24.23,$40.25,$43.43,$20.80,$61.47,$46.33,$21.07,$44.59,$21.76,$25.24,$24.57,$49.37,$21.26,$38.45,$24.23,$47.67,$21.57,$23.43,$100.03,$25.10,$119.54,$18.90,$93.74,$24.73,$22.15
03/08/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$47.75,$68.30,$24.23,$40.23,$43.43,$20.80,$61.47,$46.33,$21.07,$44.59,$21.76,$25.24,$24.57,$49.37,$21.26,$38.45,$24.23,$47.67,$21.57,$23.43,$99.36,$25.10,$119.54,$18.90,$93.74,$24.73,$22.15
06/08/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$48.08,$68.30,$24.23,$40.23,$43.43,$20.80,$61.33,$46.33,$21.07,$44.76,$21.76,$25.24,$24.57,$49.37,$21.26,$38.45,$24.23,$47.67,$21.57,$23.43,$100.03,$25.10,$119.54,$18.90,$93.74,$24.73,$22.15
08/08/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$48.08,$68.30,$24.23,$40.23,$43.43,$20.80,$61.33,$46.33,$21.07,$44.76,$21.76,$25.24,$24.57,$49.37,$21.26,$38.45,$24.23,$47.67,$21.57,$23.43,$100.03,$25.10,$119.54,$18.90,$93.74,$24.73,$22.40
10/08/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$48.08,$68.30,$24.23,$40.23,$43.43,$20.80,$61.47,$46.33,$21.07,$44.76,$21.76,$25.24,$24.57,$49.37,$21.26,$38.45,$24.23,$48.67,$21.57,$23.43,$100.03,$25.10,$119.54,$18.90,$93.74,$24.73,$22.15
13/08/2012,$21.90,$50.02,$23.98,$24.48,$41.80,$48.08,$68.30,$24.23,$40.23,$43.43,$20.80,$61.47,$46.33,$21.07,$44.76,$21.76,$25.24,$24.57,$49.37,$21.26,$38.45,$24.23,$48.67,$21.57,$23.43,$100.03,$25.10,$119.54,$18.90,$93.74,$24.73,$22.15
15/08/2012,$21.90,$50.02,$23.98,$23.15,$41.80,$48.41,$68.30,$24.57,$40.23,$43.43,$20.80,$61.47,$45.88,$21.07,$44.76,$21.76,$25.24,$24.57,$49.37,$21.26,$38.45,$24.23,$48.67,$21.57,$23.43,$100.03,$25.10,$119.54,$18.90,$93.74,$24.73,$22.15
17/08/2012,$21.90,$50.02,$23.98,$23.15,$41.80,$48.41,$68.30,$24.57,$40.23,$43.43,$20.80,$62.33,$45.88,$21.07,$44.76,$21.76,$25.24,$24.57,$49.37,$21.26,$38.78,$24.23,$48.67,$21.57,$23.43,$100.03,$25.10,$119.54,$18.90,$93.74,$24.73,$22.15
20/08/2012,$21.90,$50.02,$23.98,$23.82,$42.13,$48.41,$68.30,$24.23,$40.23,$43.43,$20.80,$62.67,$45.88,$21.07,$44.76,$21.76,$25.24,$24.57,$49.37,$21.26,$38.78,$24.23,$48.67,$21.57,$23.43,$99.70,$25.10,$119.54,$18.90,$93.74,$24.73,$22.15
22/08/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$48.41,$68.30,$24.57,$40.23,$43.43,$20.80,$62.67,$45.88,$21.07,$44.76,$21.63,$25.24,$24.57,$49.37,$21.60,$38.78,$24.23,$48.67,$21.57,$23.43,$99.70,$25.10,$119.54,$18.90,$93.74,$24.73,$22.15
24/08/2012,$21.90,$50.11,$23.98,$23.82,$41.80,$48.48,$68.30,$24.57,$40.23,$43.43,$20.80,$62.67,$45.88,$21.07,$44.76,$21.63,$25.24,$24.57,$49.37,$21.60,$38.78,$24.23,$48.67,$21.57,$23.43,$99.70,$25.10,$119.87,$18.90,$93.74,$24.73,$22.15
27/08/2012,$21.90,$50.11,$23.98,$23.82,$41.80,$48.48,$68.30,$24.57,$40.23,$44.10,$20.80,$62.67,$46.33,$21.07,$44.76,$21.63,$25.24,$24.57,$49.37,$21.60,$38.78,$24.23,$48.67,$21.57,$23.43,$99.70,$25.10,$119.87,$18.90,$93.74,$24.73,$22.15
29/08/2012,$21.90,$50.11,$23.98,$23.82,$41.80,$48.48,$68.30,$24.57,$40.23,$44.10,$20.80,$62.67,$46.33,$21.07,$44.76,$21.63,$25.24,$24.57,$49.57,$21.60,$38.78,$24.23,$48.67,$21.57,$23.43,$99.70,$25.10,$119.87,$18.90,$93.74,$24.73,$22.15
31/08/2012,$21.90,$50.11,$23.98,$23.82,$41.80,$48.48,$68.30,$24.57,$40.23,$44.10,$20.80,$62.67,$46.33,$21.73,$44.76,$21.63,$25.24,$24.57,$49.63,$21.60,$38.78,$24.23,$50.13,$21.57,$23.43,$99.70,$25.10,$119.87,$18.90,$93.74,$24.73,$22.15
03/09/2012,$21.90,$50.11,$23.98,$23.82,$41.80,$48.48,$68.30,$24.57,$40.23,$44.10,$20.80,$62.67,$46.33,$21.73,$44.76,$21.76,$25.24,$24.57,$49.63,$21.60,$38.78,$24.23,$50.13,$21.57,$23.43,$99.70,$24.43,$119.87,$18.90,$93.74,$24.73,$22.15
05/09/2012,$21.90,$50.11,$23.98,$23.82,$42.13,$48.48,$68.30,$24.57,$40.23,$44.10,$20.80,$62.67,$46.33,$21.73,$44.76,$21.76,$25.24,$24.77,$49.63,$21.60,$38.78,$24.23,$50.13,$21.57,$23.43,$100.20,$24.43,$119.87,$18.90,$93.74,$24.73,$22.15
07/09/2012,$21.90,$50.11,$23.98,$23.82,$41.80,$48.48,$68.30,$24.57,$40.23,$44.10,$20.80,$62.67,$46.33,$21.73,$44.76,$21.76,$25.24,$24.77,$49.63,$21.60,$38.78,$24.23,$50.13,$21.57,$23.43,$99.87,$24.43,$119.87,$18.90,$93.74,$24.73,$22.15
10/09/2012,$21.90,$50.11,$23.98,$23.82,$41.80,$48.41,$68.30,$24.57,$40.23,$44.10,$20.80,$62.67,$46.33,$21.73,$44.76,$21.76,$25.24,$24.77,$49.63,$21.60,$38.78,$24.23,$50.13,$21.57,$23.43,$99.87,$24.43,$119.87,$18.90,$93.74,$24.73,$22.15
12/09/2012,$21.90,$50.11,$23.98,$23.82,$42.13,$48.41,$68.30,$24.57,$40.23,$44.10,$20.80,$62.67,$46.33,$21.73,$44.76,$21.76,$25.24,$24.77,$49.63,$21.60,$38.78,$24.23,$50.13,$21.57,$23.43,$99.87,$24.43,$119.87,$18.90,$94.07,$24.73,$22.15
14/09/2012,$21.90,$50.11,$23.98,$23.82,$41.80,$48.41,$68.30,$24.57,$40.23,$44.10,$20.80,$62.67,$46.33,$21.73,$44.76,$21.76,$25.24,$24.77,$49.63,$21.60,$38.45,$24.23,$50.13,$21.57,$23.43,$100.20,$24.62,$119.87,$18.90,$93.74,$24.73,$22.15
17/09/2012,$21.90,$50.11,$23.98,$23.82,$41.80,$48.41,$68.30,$24.57,$40.23,$44.10,$20.80,$62.67,$46.33,$21.73,$44.76,$21.76,$25.24,$24.77,$49.63,$21.60,$38.45,$24.23,$50.13,$21.57,$23.43,$100.20,$24.43,$119.87,$18.90,$94.11,$24.73,$22.15
19/09/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$48.41,$68.16,$24.57,$40.23,$44.10,$20.80,$62.67,$46.33,$21.73,$44.76,$21.76,$25.24,$24.77,$49.63,$21.60,$38.45,$24.23,$50.13,$21.57,$23.43,$100.20,$24.77,$119.87,$18.90,$94.11,$24.73,$22.15
21/09/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$48.41,$68.16,$24.57,$40.23,$44.10,$20.80,$62.67,$46.67,$21.73,$44.76,$21.76,$25.24,$24.77,$49.63,$21.60,$38.45,$24.23,$50.13,$21.57,$23.43,$100.20,$24.77,$119.87,$18.90,$94.11,$24.73,$22.15
24/09/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$48.41,$68.16,$24.57,$40.23,$44.10,$20.80,$62.67,$46.67,$21.73,$44.76,$21.76,$25.24,$24.77,$49.63,$21.60,$38.45,$24.23,$50.13,$21.57,$23.43,$100.53,$24.77,$119.87,$18.90,$94.11,$24.73,$22.15
26/09/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$48.41,$68.16,$24.57,$40.23,$44.10,$20.80,$62.67,$46.67,$21.73,$44.76,$21.76,$25.24,$24.77,$49.63,$21.60,$38.45,$24.23,$50.13,$21.57,$23.43,$100.20,$24.77,$119.87,$18.90,$94.11,$24.73,$22.15
28/09/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$48.41,$68.16,$24.57,$40.23,$44.10,$20.80,$62.67,$46.67,$21.73,$44.76,$21.76,$25.24,$24.77,$49.63,$21.60,$38.45,$24.23,$50.13,$21.57,$23.43,$100.20,$24.77,$119.87,$18.90,$94.11,$24.73,$22.15
01/10/2012,$21.90,$50.02,$23.98,$24.48,$41.80,$48.41,$68.16,$24.57,$40.23,$44.10,$20.80,$62.67,$46.67,$21.73,$44.76,$21.76,$25.24,$24.77,$49.63,$21.60,$38.45,$24.23,$50.13,$21.57,$23.43,$100.87,$24.77,$119.87,$18.90,$94.11,$24.73,$22.15
03/10/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$48.41,$68.16,$24.57,$40.23,$44.10,$20.80,$62.67,$47.33,$21.73,$44.76,$21.76,$25.24,$24.77,$49.63,$21.60,$38.78,$24.23,$50.13,$21.57,$23.43,$100.87,$24.77,$119.87,$18.90,$94.11,$24.73,$22.15
05/10/2012,$21.90,$50.02,$23.98,$23.15,$41.80,$48.41,$67.96,$24.57,$40.23,$44.10,$20.80,$62.67,$47.33,$21.73,$44.42,$21.76,$25.24,$24.77,$49.63,$21.60,$38.78,$24.23,$50.13,$21.57,$23.43,$100.87,$24.43,$119.87,$18.90,$94.11,$24.73,$22.15
08/10/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$48.41,$67.96,$24.57,$40.23,$44.10,$20.80,$62.67,$47.33,$21.73,$44.42,$21.76,$25.24,$24.77,$49.63,$21.60,$38.78,$24.23,$50.13,$21.17,$23.43,$100.87,$24.43,$119.87,$18.90,$94.11,$24.73,$22.15
10/10/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$48.41,$67.96,$24.57,$40.23,$43.77,$20.80,$62.67,$47.33,$21.73,$44.42,$21.76,$24.90,$24.77,$49.63,$21.60,$38.98,$24.23,$50.13,$21.17,$23.43,$100.87,$23.77,$119.87,$18.90,$93.77,$24.40,$21.48
12/10/2012,$21.90,$50.02,$23.98,$23.82,$41.80,$48.41,$67.96,$24.57,$40.23,$43.77,$20.80,$62.67,$47.33,$21.73,$44.42,$21.76,$24.90,$24.77,$49.63,$21.60,$38.98,$24.23,$50.13,$21.17,$23.43,$100.87,$23.77,$119.87,$18.90,$93.77,$24.40,$21.48
15/10/2012,$21.90,$50.69,$23.98,$23.82,$41.80,$48.41,$68.09,$24.57,$40.23,$43.77,$20.80,$62.67,$47.33,$21.73,$44.42,$21.63,$24.90,$24.77,$49.63,$21.60,$38.78,$24.23,$50.13,$21.17,$23.43,$100.87,$23.77,$119.87,$18.90,$93.77,$24.40,$21.48
17/10/2012,$21.90,$50.69,$23.98,$23.82,$41.80,$48.41,$67.96,$24.57,$40.23,$43.77,$20.80,$62.67,$46.50,$21.73,$44.42,$21.63,$24.90,$24.77,$49.63,$21.60,$38.78,$24.23,$50.13,$21.17,$23.43,$100.53,$23.77,$119.87,$18.90,$93.77,$24.40,$21.82
19/10/2012,$21.90,$50.69,$23.98,$23.82,$41.80,$48.41,$67.96,$24.57,$40.23,$43.77,$20.80,$62.67,$46.50,$21.73,$44.42,$21.63,$24.90,$24.77,$49.63,$21.60,$38.78,$24.23,$50.13,$21.17,$23.43,$100.53,$23.77,$119.87,$18.90,$93.77,$24.40,$21.82
22/10/2012,$21.90,$50.69,$23.98,$23.82,$41.80,$48.41,$67.96,$24.57,$40.23,$43.77,$20.80,$62.67,$46.50,$21.73,$44.42,$21.76,$24.90,$24.77,$49.63,$21.60,$39.05,$24.23,$50.13,$21.24,$23.43,$100.53,$23.77,$119.87,$19.10,$93.63,$24.40,$21.82
24/10/2012,$22.23,$50.69,$23.32,$23.82,$42.00,$48.41,$67.96,$24.57,$40.23,$43.77,$20.80,$62.67,$46.50,$21.73,$44.42,$21.76,$24.90,$24.77,$49.63,$21.60,$39.05,$24.23,$50.13,$21.24,$23.43,$100.53,$24.10,$119.87,$18.90,$93.97,$24.40,$21.82
26/10/2012,$22.23,$51.31,$23.32,$23.82,$42.20,$48.41,$67.96,$24.23,$40.23,$43.77,$20.80,$62.67,$46.47,$21.73,$44.42,$21.76,$24.90,$24.77,$49.63,$21.60,$39.05,$24.23,$50.13,$21.24,$23.43,$100.53,$24.77,$119.54,$18.90,$93.98,$24.40,$21.82
29/10/2012,$22.23,$51.31,$23.32,$23.82,$42.20,$48.41,$67.96,$24.23,$40.23,$43.77,$20.80,$62.67,$46.47,$21.73,$44.42,$21.76,$24.90,$24.77,$49.63,$21.60,$39.05,$24.23,$50.13,$21.24,$23.43,$100.19,$24.77,$119.54,$18.90,$93.98,$24.40,$21.82
31/10/2012,$22.23,$51.31,$23.32,$23.82,$42.20,$48.41,$67.96,$24.23,$40.23,$43.77,$20.80,$62.67,$46.47,$21.73,$44.42,$21.76,$24.90,$24.77,$49.63,$21.60,$39.05,$24.23,$50.13,$21.24,$23.43,$100.19,$24.43,$119.54,$18.90,$93.44,$24.40,$21.82
05/11/2012,$22.23,$51.31,$23.32,$23.68,$42.20,$48.41,$67.96,$24.23,$40.23,$43.77,$20.80,$62.67,$46.47,$21.73,$44.42,$21.76,$24.90,$24.77,$49.63,$21.60,$39.05,$24.23,$50.13,$21.24,$23.43,$100.19,$24.43,$118.87,$18.90,$93.44,$24.40,$21.82
07/11/2012,$22.23,$51.31,$23.32,$23.82,$42.20,$48.41,$67.96,$24.23,$40.23,$43.77,$20.80,$62.67,$46.47,$21.73,$44.42,$21.76,$24.90,$24.77,$49.63,$21.60,$39.25,$24.23,$50.13,$21.24,$23.43,$100.19,$24.43,$118.87,$18.90,$93.44,$24.40,$21.82
09/11/2012,$22.23,$51.31,$23.32,$23.82,$42.20,$48.41,$67.96,$24.23,$40.23,$43.77,$20.80,$62.67,$46.47,$21.73,$44.49,$21.76,$24.90,$24.77,$49.63,$21.60,$39.25,$24.23,$50.13,$21.24,$23.43,$100.19,$24.43,$118.87,$18.90,$93.44,$24.40,$22.02
12/11/2012,$22.23,$51.31,$23.32,$23.82,$42.20,$48.08,$67.96,$24.57,$40.23,$43.77,$20.87,$62.67,$46.42,$21.73,$44.49,$21.76,$25.57,$24.77,$49.63,$21.60,$39.25,$24.23,$50.13,$21.24,$23.43,$100.39,$24.43,$118.87,$18.90,$92.67,$24.40,$22.02
14/11/2012,$22.23,$51.31,$23.32,$23.82,$42.20,$48.08,$67.96,$24.57,$40.23,$43.77,$20.87,$62.67,$46.47,$21.73,$44.49,$21.76,$25.57,$24.77,$49.63,$21.93,$39.25,$24.23,$50.13,$21.24,$23.43,$100.39,$24.43,$118.87,$18.90,$92.67,$24.46,$22.02
16/11/2012,$22.23,$51.31,$23.32,$23.82,$42.20,$48.41,$67.96,$24.23,$40.23,$43.77,$21.23,$62.67,$46.47,$21.73,$44.49,$21.76,$25.57,$24.77,$49.63,$21.93,$39.05,$24.23,$50.13,$21.24,$23.43,$100.39,$24.43,$118.87,$18.90,$93.01,$24.46,$22.02
19/11/2012,,,,,,,$22.20,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2012,$22.23,$51.31,$23.32,$24.35,$42.33,$48.41,$68.50,$24.23,$40.23,$43.77,$21.23,$62.67,$46.47,$21.73,$44.49,$21.76,$25.57,$24.77,$49.63,$21.93,$39.05,$24.23,$50.13,$21.44,$23.43,$100.59,$24.43,$118.87,$18.90,$92.87,$24.46,$22.02
23/11/2012,$22.23,$51.31,$23.32,$23.82,$42.20,$48.41,$68.30,$24.23,$40.77,$43.97,$21.23,$62.67,$46.97,$21.73,$44.49,$21.96,$25.57,$24.77,$49.63,$21.93,$39.05,$24.23,$50.13,$21.44,$23.43,$100.59,$24.43,$118.87,$18.90,$93.01,$24.46,$22.02
26/11/2012,$22.23,$51.31,$23.32,$23.82,$42.20,$48.41,$68.30,$24.23,$40.77,$44.75,$21.23,$62.67,$46.97,$21.73,$44.49,$21.96,$25.57,$24.77,$49.63,$21.93,$39.05,$24.23,$50.13,$21.44,$23.43,$100.59,$24.43,$118.87,$18.90,$93.07,$24.46,$22.02
28/11/2012,$22.00,$51.31,$23.32,$23.82,$42.13,$48.41,$68.30,$24.23,$40.77,$44.75,$21.23,$62.67,$46.97,$21.73,$44.49,$21.96,$25.57,$24.77,$49.63,$21.93,$39.25,$24.23,$50.13,$21.44,$23.43,$100.59,$24.63,$118.87,$18.90,$93.07,$24.46,$22.02
30/11/2012,$22.00,$51.31,$23.32,$23.82,$42.20,$48.41,$68.30,$24.23,$40.77,$44.75,$21.23,$62.67,$46.83,$21.73,$44.49,$21.76,$25.57,$24.77,$49.63,$21.93,$39.05,$24.23,$50.13,$21.44,$23.43,$100.59,$24.63,$118.87,$18.90,$93.07,$24.46,$22.02
03/12/2012,$22.00,$51.31,$23.32,$23.82,$42.00,$48.25,$68.30,$24.23,$40.77,$44.75,$21.23,$62.67,$46.97,$21.73,$44.49,$21.76,$25.24,$24.77,$49.63,$21.93,$39.05,$24.23,$50.13,$21.44,$23.43,$100.59,$24.63,$118.87,$18.90,$93.07,$24.46,$22.02
05/12/2012,$22.00,$51.31,$23.32,$23.82,$42.00,$48.38,$68.30,$24.23,$40.77,$44.75,$21.23,$62.67,$46.97,$21.73,$44.49,$21.76,$25.24,$24.77,$49.63,$21.93,$39.05,$24.23,$50.13,$21.44,$23.43,$100.63,$24.63,$118.87,$18.90,$93.07,$24.46,$22.02
07/12/2012,$22.00,$51.31,$23.32,$24.07,$42.00,$48.74,$68.30,$24.23,$40.77,$44.75,$21.23,$62.67,$46.97,$21.73,$44.49,$21.76,$25.24,$24.77,$49.63,$21.93,$39.05,$24.23,$50.13,$21.44,$23.43,$100.63,$24.63,$118.74,$18.90,$93.01,$24.46,$22.02
10/12/2012,$22.00,$51.31,$23.32,$24.07,$41.80,$48.74,$68.30,$24.23,$40.77,$44.75,$21.23,$62.67,$46.97,$21.73,$44.49,$21.76,$25.24,$24.77,$49.63,$21.93,$39.05,$24.23,$50.13,$21.44,$23.43,$100.76,$24.63,$118.74,$18.90,$93.01,$24.46,$22.02
12/12/2012,$22.00,$51.31,$23.32,$24.90,$41.80,$48.74,$68.30,$24.23,$40.77,$44.75,$21.23,$62.67,$46.97,$21.73,$44.49,$21.76,$25.24,$24.77,$49.63,$21.93,$39.05,$24.23,$50.13,$21.44,$23.43,$100.76,$24.63,$119.47,$18.90,$93.17,$24.46,$22.02
14/12/2012,$22.00,$51.31,$23.32,$24.90,$41.80,$48.74,$68.30,$24.23,$40.77,$44.75,$21.23,$62.67,$46.97,$21.73,$44.49,$21.76,$25.24,$24.77,$49.63,$21.93,$39.05,$24.17,$50.13,$21.44,$23.43,$100.76,$24.63,$119.47,$18.90,$93.67,$24.46,$22.02
17/12/2012,$22.00,$51.31,$23.32,$24.07,$41.80,$48.74,$68.30,$24.43,$40.77,$44.75,$21.23,$62.67,$47.22,$21.73,$44.49,$21.76,$25.24,$24.77,$49.63,$21.93,$40.05,$24.23,$50.13,$21.44,$23.43,$100.76,$24.63,$119.47,$18.90,$94.00,$24.63,$22.02
19/12/2012,$22.00,$51.45,$23.32,$24.07,$42.00,$48.91,$68.30,$24.43,$40.77,$44.75,$21.23,$62.67,$47.22,$21.73,$44.49,$21.63,$25.34,$24.77,$49.63,$21.93,$39.05,$24.23,$50.13,$21.44,$23.10,$100.93,$25.40,$119.47,$18.90,$93.73,$24.63,$22.02
21/12/2012,$22.00,$51.45,$23.32,$24.07,$42.00,$48.91,$68.30,$24.43,$40.77,$44.75,$21.23,$62.67,$47.22,$21.73,$44.42,$21.76,$25.34,$24.77,$49.63,$21.93,$39.05,$24.23,$50.13,$21.44,$23.10,$100.93,$25.40,$119.47,$18.90,$93.13,$24.46,$22.15
24/12/2012,$22.00,$51.45,$23.32,$24.07,$42.00,$48.91,$68.30,$24.43,$40.77,$44.75,$21.23,$62.67,$47.22,$21.73,$44.49,$21.76,$25.34,$24.77,$49.63,$21.93,$39.05,$24.23,$50.13,$21.44,$23.10,$100.93,$24.90,$119.03,$18.90,$93.13,$24.46,$22.15
26/12/2012,$22.00,$51.45,$23.32,$24.07,$42.00,$48.91,$68.30,$24.43,$40.77,$44.75,$21.23,$62.67,$47.22,$21.73,$44.49,$21.76,$25.34,$24.77,$49.63,$21.93,$39.15,$24.23,$50.13,$21.44,$23.10,$100.93,$24.90,$118.70,$18.90,$94.01,$24.63,$22.15
28/12/2012,$22.00,$51.45,$23.32,$24.07,$42.00,$48.75,$68.30,$24.43,$40.77,$44.75,$21.23,$62.67,$47.22,$21.73,$44.49,$21.76,$25.34,$24.77,$49.63,$21.93,$39.15,$24.23,$50.13,$21.44,$23.10,$100.93,$24.50,$118.70,$18.90,$95.24,$24.63,$22.15
31/12/2012,$22.00,$51.45,$23.32,$24.07,$42.00,$48.75,$68.30,$24.43,$40.77,$44.95,$21.23,$62.67,$47.22,$21.73,$44.49,$21.76,$25.34,$24.77,$49.63,$21.93,$39.15,$24.23,$50.13,$21.44,$23.10,$100.93,$24.50,$119.03,$18.90,$95.68,$24.63,$22.15
2013,"$3,329.53","$7,687.31","$3,626.75","$3,644.70","$6,358.41","$7,333.03","$10,443.38","$3,645.86","$6,091.62","$6,682.38","$3,163.24","$9,328.53","$7,104.84","$3,247.13","$6,625.79","$3,308.04","$3,707.40","$3,795.90","$7,492.05","$3,268.26","$5,708.34","$3,637.26","$7,630.05","$3,255.12","$3,751.31","$15,382.13","$3,744.64","$18,461.38","$2,914.58","$14,239.10","$3,671.84","$3,230.91"
02/01/2013,$22.00,$51.45,$23.48,$24.07,$42.00,$48.91,$68.30,$24.43,$41.33,$44.95,$21.23,$62.67,$47.22,$21.73,$44.49,$21.76,$25.34,$24.77,$49.63,$21.93,$39.15,$24.23,$50.13,$21.44,$23.10,$101.16,$25.30,$119.03,$18.90,$95.87,$24.63,$22.15
04/01/2013,$22.00,$51.45,$24.15,$24.07,$42.00,$48.91,$68.30,$24.43,$41.38,$44.95,$21.23,$62.67,$47.22,$21.73,$44.49,$22.19,$25.34,$24.77,$49.63,$21.93,$38.92,$24.23,$50.13,$21.44,$23.10,$101.16,$25.30,$119.03,$19.57,$96.50,$24.63,$22.15
07/01/2013,$22.00,$51.31,$24.15,$24.40,$41.34,$48.91,$68.30,$24.43,$41.40,$45.28,$21.23,$62.67,$48.32,$21.73,$44.49,$21.86,$25.34,$24.77,$49.63,$21.93,$38.92,$24.23,$50.13,$21.44,$23.10,$101.16,$25.30,$120.33,$19.57,$98.53,$25.10,$22.35
09/01/2013,$22.00,$51.31,$24.15,$24.40,$42.52,$48.91,$68.96,$24.43,$41.40,$45.28,$21.23,$62.57,$48.82,$21.73,$44.49,$21.86,$25.77,$25.03,$50.23,$22.03,$40.12,$25.07,$50.13,$21.44,$23.10,$101.16,$25.33,$120.33,$19.57,$99.03,$25.10,$22.35
11/01/2013,$22.33,$51.31,$23.48,$24.40,$42.52,$48.91,$69.30,$24.43,$41.40,$45.28,$21.23,$62.67,$48.82,$21.73,$44.49,$21.86,$25.77,$25.03,$50.34,$22.03,$40.12,$25.07,$50.13,$21.44,$25.07,$101.49,$25.30,$120.63,$19.57,$99.12,$25.10,$22.35
14/01/2013,$22.33,$51.07,$23.48,$24.73,$42.52,$48.91,$69.30,$24.43,$41.40,$45.28,$21.23,$62.57,$48.82,$22.07,$44.49,$21.86,$25.77,$25.03,$50.23,$22.03,$40.12,$25.23,$50.13,$21.44,$25.07,$101.49,$25.30,$120.63,$19.57,$99.58,$25.10,$22.35
16/01/2013,$22.33,$51.51,$23.48,$24.73,$42.52,$48.91,$69.30,$24.43,$41.40,$45.28,$21.23,$62.57,$48.82,$22.07,$44.49,$21.86,$25.77,$25.03,$50.23,$22.03,$40.12,$25.23,$50.13,$21.44,$25.07,$101.59,$26.00,$121.01,$19.57,$99.22,$25.10,$22.35
18/01/2013,$22.33,$51.94,$23.48,$24.73,$42.52,$49.08,$69.30,$24.67,$41.40,$45.28,$21.23,$62.57,$48.92,$22.07,$44.49,$21.86,$25.77,$25.03,$50.23,$22.03,$40.12,$25.23,$50.13,$21.77,$25.07,$101.59,$26.20,$122.68,$19.57,$99.68,$25.10,$22.35
